# tau vacf_xx vacf_yy vacf_zz
1.616000000000000000e+03 -2.271249043385469111e-12 -1.463263638541882294e-12 3.380832527184870954e-13
1.617000000000000000e+03 -4.449274234988366747e-12 -1.167752934412966222e-12 -3.240813335766660807e-13
1.618000000000000000e+03 -4.497857423734381057e-12 -1.227063318687198413e-12 -2.727866078054641711e-13
1.619000000000000000e+03 -2.399024920932780419e-12 -1.646504856493466637e-12 3.033119573145731841e-13
1.620000000000000000e+03 7.838725896825761768e-13 -1.987052870156835848e-12 9.751130639798249273e-13
1.621000000000000000e+03 3.699247372761751967e-12 -1.699724488711731262e-12 1.368775448596057152e-12
1.622000000000000000e+03 5.253698613247184943e-12 -7.610342991002849755e-13 1.329471511173945320e-12
1.623000000000000000e+03 4.646458749219216687e-12 1.234648059208633335e-13 9.597602975159337200e-13
1.624000000000000000e+03 1.741406306946660798e-12 1.032129085305093656e-13 4.403204088598613787e-13
1.625000000000000000e+03 -2.375399953290561360e-12 -1.013423151119709258e-12 -1.557149744683318515e-13
1.626000000000000000e+03 -5.722578808741848026e-12 -2.607988771408256347e-12 -7.617297580389612289e-13
1.627000000000000000e+03 -6.587078138697530915e-12 -3.750802668538334516e-12 -1.183369208543412352e-12
1.628000000000000000e+03 -4.546596767583983900e-12 -3.785345916311475682e-12 -1.218766841107051578e-12
1.629000000000000000e+03 -5.690146096996564260e-13 -2.806468610144222192e-12 -8.228446939856079774e-13
1.630000000000000000e+03 3.669445499863020938e-12 -1.621753652739473674e-12 -1.301214949848462416e-13
1.631000000000000000e+03 6.438707422065404176e-12 -9.466821285896764616e-13 5.694600768101746297e-13
1.632000000000000000e+03 6.377728555071914167e-12 -7.703198057890338961e-13 8.645504601880806256e-13
1.633000000000000000e+03 3.242772962976743626e-12 -5.778050127099141323e-13 4.352590316563802957e-13
1.634000000000000000e+03 -1.443100994261185651e-12 8.143892181149766948e-14 -6.301485311292106846e-13
1.635000000000000000e+03 -5.198464862866023407e-12 1.149514086440992886e-12 -1.867239591071397322e-12
1.636000000000000000e+03 -6.291078760640710817e-12 1.940733698747829162e-12 -2.792444558387815344e-12
1.637000000000000000e+03 -4.598137598353183428e-12 1.519719263115236068e-12 -3.074566670622020990e-12
1.638000000000000000e+03 -1.352129725201864642e-12 -5.829905587608182363e-13 -2.480424323781620836e-12
1.639000000000000000e+03 1.655614996617156542e-12 -3.783018560746970171e-12 -9.251643062864588839e-13
1.640000000000000000e+03 2.974728934311944521e-12 -6.475897743304267196e-12 1.169790738715886665e-12
1.641000000000000000e+03 2.134895198383762367e-12 -6.899631772162722809e-12 2.707280834303853509e-12
1.642000000000000000e+03 -8.579284443488523294e-14 -4.369299019518060232e-12 2.596542348613931156e-12
1.643000000000000000e+03 -1.960271692721995500e-12 8.501040690213745468e-14 7.311211092554712433e-13
1.644000000000000000e+03 -1.976936422649865791e-12 4.260976947129466121e-12 -1.908888740599817780e-12
1.645000000000000000e+03 -9.407655522114205611e-14 6.124472463687091685e-12 -4.063025250064720410e-12
1.646000000000000000e+03 2.310967620740454478e-12 4.983635526424867274e-12 -4.906629541668860839e-12
1.647000000000000000e+03 3.618401774202850149e-12 1.706037703406301241e-12 -4.203114108006630312e-12
1.648000000000000000e+03 2.962651984323171700e-12 -2.043768430423979366e-12 -2.222945217708375844e-12
1.649000000000000000e+03 5.205853005216020191e-13 -4.775435406667169710e-12 4.484415758371996823e-13
1.650000000000000000e+03 -2.685163136188946633e-12 -5.727979111488433525e-12 3.015793349495938765e-12
1.651000000000000000e+03 -5.205249923528935432e-12 -4.991694099495440882e-12 4.368289556533999726e-12
1.652000000000000000e+03 -5.804963532280147788e-12 -3.179890220672339086e-12 3.546506111419194602e-12
1.653000000000000000e+03 -4.018927216566848959e-12 -8.948867215748884962e-13 7.187156727956119519e-13
1.654000000000000000e+03 -3.350562923862644919e-13 1.392894893381116759e-12 -2.703654355287476389e-12
1.655000000000000000e+03 3.917501089835760181e-12 3.100621199364784315e-12 -4.972975493890109880e-12
1.656000000000000000e+03 7.012933925751792400e-12 3.506902611565955796e-12 -4.935279056589125078e-12
1.657000000000000000e+03 7.485197335299774020e-12 2.147187355730700364e-12 -2.674739040725330104e-12
1.658000000000000000e+03 4.816864504041668599e-12 -6.383524750819513805e-13 4.269305707818707800e-13
1.659000000000000000e+03 -2.177372091869778122e-16 -3.616652952566125932e-12 2.657631762386248190e-12
1.660000000000000000e+03 -4.702229517680054977e-12 -5.331039702809510974e-12 3.059342650880223249e-12
1.661000000000000000e+03 -6.975579674208459910e-12 -4.975544504304459080e-12 1.667608617136824342e-12
1.662000000000000000e+03 -5.729001333883106615e-12 -2.869158865090558844e-12 -7.035393786213637959e-13
1.663000000000000000e+03 -1.666151636696595236e-12 -3.087180819595287857e-13 -2.678272305424102139e-12
1.664000000000000000e+03 2.953126526100163919e-12 1.238932757531523527e-12 -2.940816430903781842e-12
1.665000000000000000e+03 5.487937368593695615e-12 1.172945955108734964e-12 -1.260929866166720283e-12
1.666000000000000000e+03 4.642019103022725895e-12 3.155771858052748034e-14 1.085680607063803976e-12
1.667000000000000000e+03 1.417672394438156841e-12 -1.273782276494535180e-12 2.201097647595956502e-12
1.668000000000000000e+03 -1.672540996681098575e-12 -2.166803059840105589e-12 1.090759627604856246e-12
1.669000000000000000e+03 -2.500963114530438060e-12 -2.485383808777763820e-12 -1.506215798148607843e-12
1.670000000000000000e+03 -7.201552777944759478e-13 -2.279233935088062931e-12 -3.681085229150192213e-12
1.671000000000000000e+03 2.361427336137542295e-12 -1.659711043592536396e-12 -3.844745539951350956e-12
1.672000000000000000e+03 4.809958700439460189e-12 -7.895831894990642857e-13 -1.844153520202655762e-12
1.673000000000000000e+03 5.059401834098213955e-12 1.668381232584714392e-14 1.015852061564117573e-12
1.674000000000000000e+03 2.677284904739305147e-12 3.217834169021158443e-13 2.882208273925425245e-12
1.675000000000000000e+03 -1.312929972051713551e-12 9.892125603412110241e-16 2.580110711022653413e-12
1.676000000000000000e+03 -4.877947618756755445e-12 -5.001600925597028656e-13 2.424732284983439823e-13
1.677000000000000000e+03 -6.060067521839691676e-12 -6.172191808604614456e-13 -2.833382372279493385e-12
1.678000000000000000e+03 -4.089586622104161255e-12 -1.973605060312579774e-13 -4.890593075212970960e-12
1.679000000000000000e+03 1.581561446473524028e-13 4.714599764407755353e-13 -4.841276821519365277e-12
1.680000000000000000e+03 4.593059106102179744e-12 8.950266243479793700e-13 -3.008836549968061416e-12
1.681000000000000000e+03 7.004531872602034620e-12 5.786531234845261052e-13 -7.375058639773985845e-13
1.682000000000000000e+03 6.303258103868578783e-12 -6.073346949893489815e-13 7.148139510495544875e-13
1.683000000000000000e+03 3.121046253561039366e-12 -2.002331789385841977e-12 1.002830045522435506e-12
1.684000000000000000e+03 -6.947015818237093926e-13 -2.496176965173514621e-12 6.864587607025801273e-13
1.685000000000000000e+03 -3.222869574517395584e-12 -1.573989026334807060e-12 5.362486394490843881e-13
1.686000000000000000e+03 -3.544556977413356250e-12 2.611299088304703624e-13 8.375890113584929800e-13
1.687000000000000000e+03 -2.053613259313312576e-12 1.903522086831688092e-12 1.322339206545363805e-12
1.688000000000000000e+03 1.939465316347013500e-13 2.322246672764045405e-12 1.573287882046236709e-12
1.689000000000000000e+03 2.195067180441823584e-12 1.253139636861223346e-12 1.391721655279732084e-12
1.690000000000000000e+03 3.225905000602494726e-12 -5.937385163005871474e-13 8.988857100297565373e-13
1.691000000000000000e+03 3.004848861100878333e-12 -2.053461375134489958e-12 3.767306976519395884e-13
1.692000000000000000e+03 1.712681129956010001e-12 -2.234043584890994084e-12 -2.932671824110466768e-14
1.693000000000000000e+03 -2.437311546510683815e-13 -9.421461911378589484e-13 -3.464144717322058179e-13
1.694000000000000000e+03 -2.219674372625839447e-12 1.215601439981225397e-12 -5.213143848583116089e-13
1.695000000000000000e+03 -3.271873382449411085e-12 2.974516075903303330e-12 -3.539164122915084496e-13
1.696000000000000000e+03 -2.677369847861370414e-12 2.914737426852306077e-12 3.365204084964445223e-13
1.697000000000000000e+03 -6.580009013677315690e-13 4.361485113994153580e-13 1.469589298789930287e-12
1.698000000000000000e+03 1.541349534167550458e-12 -3.434650183452979895e-12 2.537414916681053672e-12
1.699000000000000000e+03 2.467701182333515071e-12 -6.500946698529776727e-12 2.837863089002334831e-12
1.700000000000000000e+03 1.639795971317030263e-12 -6.980673557879641747e-12 1.969898406785500902e-12
1.701000000000000000e+03 -4.125978164277029706e-14 -4.628361976492821707e-12 2.201786948373927865e-13
1.702000000000000000e+03 -1.181859563873659549e-12 -6.368222279507574943e-13 -1.400362847522079634e-12
1.703000000000000000e+03 -1.067408278610926916e-12 3.036256175213900548e-12 -1.913270210284345542e-12
1.704000000000000000e+03 -8.942429135220731289e-14 4.556578153064212728e-12 -1.292055715144597189e-12
1.705000000000000000e+03 5.772703224693510876e-13 3.261509302792773292e-12 -3.002698885787380080e-13
1.706000000000000000e+03 -1.298530641672133196e-13 1.148490349450218613e-13 3.336643524890108493e-13
1.707000000000000000e+03 -2.142262292437322643e-12 -3.044407101559243827e-12 2.840007847371875743e-13
1.708000000000000000e+03 -4.066696916765566313e-12 -4.747689927046210470e-12 -3.132579973126906505e-13
1.709000000000000000e+03 -4.223483189238561502e-12 -4.466564846993151900e-12 -8.902461957261854675e-13
1.710000000000000000e+03 -2.100110652525275778e-12 -2.540306812937271870e-12 -9.217675254993804108e-13
1.711000000000000000e+03 1.088905599791701883e-12 -3.040688820134018325e-15 -5.698136851004251579e-13
1.712000000000000000e+03 3.324542161026718148e-12 1.860844096033852251e-12 -6.007156984135027552e-13
1.713000000000000000e+03 3.342521962869364114e-12 2.227826869959709458e-12 -1.468252389236696689e-12
1.714000000000000000e+03 1.393645436292679021e-12 1.178326894457688671e-12 -2.604435836094516921e-12
1.715000000000000000e+03 -1.224719990886356308e-12 -3.957056050609213821e-13 -2.828113251205684416e-12
1.716000000000000000e+03 -3.176759183933419566e-12 -1.387354011626518311e-12 -1.479887926965090816e-12
1.717000000000000000e+03 -3.796449347005062207e-12 -1.221397120473645860e-12 9.340046981631967253e-13
1.718000000000000000e+03 -3.186786390364804271e-12 -8.517948680985563743e-14 3.103471880501040440e-12
1.719000000000000000e+03 -1.865310221765958049e-12 1.363015933869119842e-12 3.619965746620219931e-12
1.720000000000000000e+03 -2.797470742518909396e-13 2.243144052573915443e-12 1.738422383144193256e-12
1.721000000000000000e+03 1.318695371612312276e-12 1.802508007206181631e-12 -1.875090979358033367e-12
1.722000000000000000e+03 2.556945496147272761e-12 5.598805771915452972e-14 -5.253969207244189331e-12
1.723000000000000000e+03 2.873964779328258839e-12 -2.002296110309408682e-12 -6.400604216801987458e-12
1.724000000000000000e+03 1.947184168321477198e-12 -3.098345656145303630e-12 -4.618471372132985328e-12
1.725000000000000000e+03 -4.589187597766976848e-14 -2.589128830710161078e-12 -7.756873632671562916e-13
1.726000000000000000e+03 -2.489407361439875234e-12 -7.765367209648124057e-13 3.384765064160682919e-12
1.727000000000000000e+03 -4.358405342835289040e-12 1.402225281897574858e-12 6.016010176806600050e-12
1.728000000000000000e+03 -4.537684157893191342e-12 2.908978907368316649e-12 5.842811497376854655e-12
1.729000000000000000e+03 -2.589982725548704478e-12 3.164667244449253888e-12 2.951974499280403116e-12
1.730000000000000000e+03 7.570614487737966650e-13 2.366700891217159145e-12 -9.759930103683514080e-13
1.731000000000000000e+03 3.796304541998707876e-12 1.218767465441540909e-12 -3.705989512577690117e-12
1.732000000000000000e+03 4.782834287488102189e-12 3.344026425763594835e-13 -3.865613474867882647e-12
1.733000000000000000e+03 3.159090324245542425e-12 -1.342636181567538490e-13 -1.519964034962166084e-12
1.734000000000000000e+03 -4.077328278423357515e-14 -4.734937836968816337e-13 1.979093042911670767e-12
1.735000000000000000e+03 -2.953227880784144761e-12 -1.037733888491579411e-12 4.537900977590669536e-12
1.736000000000000000e+03 -4.004813363345629910e-12 -1.733152734195591275e-12 4.502346071314186034e-12
1.737000000000000000e+03 -2.688176319464414708e-12 -1.971762533742117187e-12 1.897050850787946852e-12
1.738000000000000000e+03 1.634681914322343716e-13 -1.285034025905873973e-12 -1.541483493278733444e-12
1.739000000000000000e+03 2.849819891767800408e-12 1.529688777579353337e-13 -3.619047185752159293e-12
1.740000000000000000e+03 3.864706134156478399e-12 1.672270979363895789e-12 -3.032774637284880193e-12
1.741000000000000000e+03 2.759816645312750295e-12 2.554563937361808556e-12 2.628136123997544485e-14
1.742000000000000000e+03 3.427511724898272324e-13 2.384164428437945935e-12 3.975178514738578920e-12
1.743000000000000000e+03 -1.890043062070892427e-12 1.357367445892552317e-12 6.521121006025135677e-12
1.744000000000000000e+03 -2.835073651751664042e-12 1.655531697417428013e-13 5.990896880113704119e-12
1.745000000000000000e+03 -2.405555847946272631e-12 -7.125689712160371211e-13 2.727765304528823054e-12
1.746000000000000000e+03 -1.211667619594539152e-12 -1.286968982323816483e-12 -1.007901072124368590e-12
1.747000000000000000e+03 9.843816757797357405e-14 -1.478724013293169957e-12 -2.858209799757028298e-12
1.748000000000000000e+03 1.091207105097673690e-12 -8.971675502738149605e-13 -1.978549405889744412e-12
1.749000000000000000e+03 1.532592814358875011e-12 5.207828350794881281e-13 7.237720092472501772e-13
1.750000000000000000e+03 1.417052093791219184e-12 2.051445616832069672e-12 3.410229362993488093e-12
1.751000000000000000e+03 9.091781347729692980e-13 2.529713381649925130e-12 4.574661772822075889e-12
1.752000000000000000e+03 2.291994372332441996e-13 1.196813194840290137e-12 3.917537878800692029e-12
1.753000000000000000e+03 -4.417940417376655510e-13 -1.539453642926907178e-12 2.237464181660455088e-12
1.754000000000000000e+03 -1.000076447101994016e-12 -4.134630732783317743e-12 5.935334294053358967e-13
1.755000000000000000e+03 -1.392209243791868092e-12 -4.898112101483429297e-12 -3.756111929389317232e-13
1.756000000000000000e+03 -1.681669878161605441e-12 -3.222577266352560404e-12 -4.563976154948839352e-13
1.757000000000000000e+03 -2.029815503760493277e-12 -2.521852023843005890e-15 3.342693839958181115e-13
1.758000000000000000e+03 -2.455697832247321211e-12 3.041525512787664276e-12 1.742030619994879108e-12
1.759000000000000000e+03 -2.739724003055289991e-12 4.419645324395762114e-12 3.375534396457793677e-12
1.760000000000000000e+03 -2.603361095745973440e-12 3.662184388774910456e-12 4.810430706690945766e-12
1.761000000000000000e+03 -1.923229416127858807e-12 1.565677484186975254e-12 5.405509482258802050e-12
1.762000000000000000e+03 -7.803596994267363174e-13 -3.949115497318512762e-13 4.434958508320981225e-12
1.763000000000000000e+03 5.744485161847256073e-13 -1.173244535019805513e-12 1.937786310944636156e-12
1.764000000000000000e+03 1.671464790932528089e-12 -7.720840100658489591e-13 -8.440665683210351561e-13
1.765000000000000000e+03 1.908264221818981841e-12 1.040367088810073093e-13 -2.336157129099133077e-12
1.766000000000000000e+03 9.320094149124874512e-13 7.854614704139664027e-13 -1.874440888388367285e-12
1.767000000000000000e+03 -1.039837807038185071e-12 1.003965036583575137e-12 -1.882768421248929705e-14
1.768000000000000000e+03 -3.138996832834389987e-12 8.317758699867904697e-13 2.104405953930133809e-12
1.769000000000000000e+03 -4.170926273082479978e-12 4.519811946320166097e-13 3.498055354921462397e-12
1.770000000000000000e+03 -3.419699483545987579e-12 -1.972534526044311126e-15 3.648779803520044493e-12
1.771000000000000000e+03 -1.302409462908300868e-12 -4.346415031410235075e-13 2.710559120546670026e-12
1.772000000000000000e+03 8.086340343139526825e-13 -6.982987818130057280e-13 1.344087021717471145e-12
1.773000000000000000e+03 1.555100210671703886e-12 -6.211000423323251920e-13 2.249179727217679712e-13
1.774000000000000000e+03 6.047848762457445653e-13 -1.221084112440204378e-13 -2.419828802992874977e-13
1.775000000000000000e+03 -1.162847933323034628e-12 8.167778606080147430e-13 1.626031668695263952e-14
1.776000000000000000e+03 -2.442654258390722151e-12 2.136244856966076655e-12 5.902533265395661206e-13
1.777000000000000000e+03 -2.457452328925625031e-12 3.517512323927311286e-12 7.770732360157444397e-13
1.778000000000000000e+03 -1.290886375648918236e-12 4.335440194369475342e-12 3.164162342894834651e-13
