# t D_xx D_yy D_zz
3.104800000000000000e+04 4.291452160402303642e-09 1.897309503809356334e-09 2.893057346532197399e-09
3.105200000000000000e+04 4.298796044803110897e-09 1.900395278658611905e-09 2.885638151419252304e-09
3.105600000000000000e+04 4.300452233786692410e-09 1.895634272586740801e-09 2.882290234897566806e-09
3.106000000000000000e+04 4.294615223494966311e-09 1.886871568929955317e-09 2.886653494949447800e-09
3.106400000000000000e+04 4.282732680156080402e-09 1.880333339844743833e-09 2.898284938140254510e-09
3.106800000000000000e+04 4.269338263550141902e-09 1.880578867986102100e-09 2.912290402976735790e-09
3.107200000000000000e+04 4.259929480487099316e-09 1.887377770096725892e-09 2.922153962542187149e-09
3.107600000000000000e+04 4.257697109656811076e-09 1.895529401572555320e-09 2.923600443327601619e-09
3.108000000000000000e+04 4.261584077191285544e-09 1.898403872280606073e-09 2.916407069692851129e-09
3.108400000000000000e+04 4.267383809499230665e-09 1.893403210788343786e-09 2.903538045996874195e-09
3.108800000000000000e+04 4.270964439636469251e-09 1.884756155584458884e-09 2.889295835015872455e-09
3.109200000000000000e+04 4.270789595904889939e-09 1.880570357294604685e-09 2.877768800097973040e-09
3.109600000000000000e+04 4.267811759375709371e-09 1.886782911776826876e-09 2.871763617826273588e-09
3.110000000000000000e+04 4.263918359380658887e-09 1.903161164436841781e-09 2.872355511444735306e-09
3.110400000000000000e+04 4.261007907503307468e-09 1.923252163016454370e-09 2.878950410453384142e-09
3.110800000000000000e+04 4.260489211368223770e-09 1.937420978493667230e-09 2.889518609154202837e-09
3.111200000000000000e+04 4.262462222688898798e-09 1.937872606028097378e-09 2.901198672769130141e-09
3.111600000000000000e+04 4.265580859491889598e-09 1.923196763569601751e-09 2.911322837836153491e-09
3.112000000000000000e+04 4.268161548677753395e-09 1.899347362909646152e-09 2.918119605736455493e-09
3.112400000000000000e+04 4.269177509704799307e-09 1.876711714065888213e-09 2.920659226510947426e-09
3.112800000000000000e+04 4.268477285358541365e-09 1.865419836468600598e-09 2.918613443055910553e-09
3.113200000000000000e+04 4.266905235955518588e-09 1.870855041568200976e-09 2.912620900073500060e-09
3.113600000000000000e+04 4.266095250516796512e-09 1.890928122577014718e-09 2.904981502528345055e-09
3.114000000000000000e+04 4.267319028813912880e-09 1.916770653026484279e-09 2.899425472756835061e-09
3.114400000000000000e+04 4.270139109933781572e-09 1.936938609202413784e-09 2.899385118729802988e-09
3.114800000000000000e+04 4.272390318863268702e-09 1.942774379731118710e-09 2.905871441037039043e-09
3.115200000000000000e+04 4.271951312572591429e-09 1.931974799152784017e-09 2.916887376282983430e-09
3.115600000000000000e+04 4.268966212200457454e-09 1.909143874830102769e-09 2.928875168493183511e-09
3.116000000000000000e+04 4.266297447177967105e-09 1.883955072343813718e-09 2.938548722865225466e-09
3.116400000000000000e+04 4.267353041865383737e-09 1.867545386159282301e-09 2.943826450577120463e-09
3.116800000000000000e+04 4.273165034962342963e-09 1.867560027828673681e-09 2.944381330730166441e-09
3.117200000000000000e+04 4.281368228739160694e-09 1.883912614805507222e-09 2.942172827965341638e-09
3.117600000000000000e+04 4.287776772340006828e-09 1.908506497687893062e-09 2.940793215154558373e-09
3.118000000000000000e+04 4.289225513550007043e-09 1.929840197745625211e-09 2.943157038918738502e-09
3.118400000000000000e+04 4.285562143098082412e-09 1.939403869324539424e-09 2.949604169014292699e-09
3.118800000000000000e+04 4.279426050676724688e-09 1.935558131053130402e-09 2.958312932199286219e-09
3.119200000000000000e+04 4.274407206560199726e-09 1.923132224415905479e-09 2.967017283969448927e-09
3.119600000000000000e+04 4.272940652727579816e-09 1.910075379437927238e-09 2.974076918962814837e-09
3.120000000000000000e+04 4.274889700517144031e-09 1.903496151197927002e-09 2.978605595567435806e-09
3.120400000000000000e+04 4.277936343294300604e-09 1.906759400738185031e-09 2.980356461256214570e-09
3.120800000000000000e+04 4.279958415211685285e-09 1.918279614057353823e-09 2.979797971929476371e-09
3.121200000000000000e+04 4.281186031396348367e-09 1.932317573912727597e-09 2.978273766245647991e-09
3.121600000000000000e+04 4.283703388551469858e-09 1.942081114467645667e-09 2.977620399058655667e-09
3.122000000000000000e+04 4.288955336365490364e-09 1.943648264764277543e-09 2.979052547093039537e-09
3.122400000000000000e+04 4.296281080395175434e-09 1.937729066230659421e-09 2.982362562903125456e-09
3.122800000000000000e+04 4.303722152047255437e-09 1.928480415407814757e-09 2.986389973773991831e-09
3.123200000000000000e+04 4.309526965717818785e-09 1.921018152881758164e-09 2.990195018718549185e-09
3.123600000000000000e+04 4.312831637841677902e-09 1.918866124108690161e-09 2.993765440193288996e-09
3.124000000000000000e+04 4.313517827244682329e-09 1.922370535625394716e-09 2.997694798650293629e-09
3.124400000000000000e+04 4.311859980483989530e-09 1.929221794756539980e-09 3.002128023476472323e-09
3.124800000000000000e+04 4.308613205058392108e-09 1.936342199996945877e-09 3.006213633053161218e-09
3.125200000000000000e+04 4.305752854553760404e-09 1.941016314712194714e-09 3.009000916298340097e-09
3.125600000000000000e+04 4.306498211466271578e-09 1.940944941763765170e-09 3.010595309450128709e-09
3.126000000000000000e+04 4.313121339609619828e-09 1.934805953437665652e-09 3.011859007126510534e-09
3.126400000000000000e+04 4.324309695218239111e-09 1.923505120993711803e-09 3.013305606898915492e-09
3.126800000000000000e+04 4.335561533610724706e-09 1.910301342026827506e-09 3.014707175496090564e-09
3.127200000000000000e+04 4.342672084371697120e-09 1.899087699470607712e-09 3.015431334399603412e-09
3.127600000000000000e+04 4.344761277264254509e-09 1.892269174224569737e-09 3.014940374114061076e-09
3.128000000000000000e+04 4.344299643099835802e-09 1.889766114228062171e-09 3.013173421225052608e-09
3.128400000000000000e+04 4.344978481237801624e-09 1.889494398857253306e-09 3.010650705312416892e-09
3.128800000000000000e+04 4.349223433622264618e-09 1.888907340352766045e-09 3.008442191023959477e-09
3.129200000000000000e+04 4.356056088709485856e-09 1.886738984043095514e-09 3.008207621504452154e-09
3.129600000000000000e+04 4.360633303218216362e-09 1.883482459316852617e-09 3.011833361412467564e-09
3.130000000000000000e+04 4.357221514152028824e-09 1.880068086312004148e-09 3.020103015877453582e-09
3.130400000000000000e+04 4.344043486409557886e-09 1.876517628412398494e-09 3.031226832541312904e-09
3.130800000000000000e+04 4.325618402507992702e-09 1.872150688660052985e-09 3.040874364876231416e-09
3.131200000000000000e+04 4.310666831102911868e-09 1.866753177025769631e-09 3.044340205801034093e-09
3.131600000000000000e+04 4.307278107485183267e-09 1.861358618090139151e-09 3.039617368467733491e-09
3.132000000000000000e+04 4.317930981429546790e-09 1.857794363641045608e-09 3.028940107448543988e-09
3.132400000000000000e+04 4.337242627033142340e-09 1.857096699462739896e-09 3.017582587122446679e-09
3.132800000000000000e+04 4.354758434370562002e-09 1.858001286322521211e-09 3.011111535189841952e-09
3.133200000000000000e+04 4.361822270367643441e-09 1.857241555828999261e-09 3.012670838029053302e-09
3.133600000000000000e+04 4.357570861767905395e-09 1.852176985349578333e-09 3.021449763996315828e-09
3.134000000000000000e+04 4.348696400473030447e-09 1.843478916034313827e-09 3.033407983198041000e-09
3.134400000000000000e+04 4.343062314978446327e-09 1.835097769850241012e-09 3.043706624902074417e-09
3.134800000000000000e+04 4.343364077984990675e-09 1.831831648294272079e-09 3.048917389168815015e-09
3.135200000000000000e+04 4.346297757929380939e-09 1.836527889298263369e-09 3.048001400744493831e-09
3.135600000000000000e+04 4.346539816864935217e-09 1.848026262381660775e-09 3.042078986915958574e-09
3.136000000000000000e+04 4.341171764901853900e-09 1.861150044782833680e-09 3.033275038762579084e-09
3.136400000000000000e+04 4.331543067972121174e-09 1.869970524927162267e-09 3.023404460257442324e-09
3.136800000000000000e+04 4.322095812409908352e-09 1.872102001993626452e-09 3.013670044650701159e-09
3.137200000000000000e+04 4.317406306293968005e-09 1.869647986600496123e-09 3.005784614628586308e-09
3.137600000000000000e+04 4.319581994725714336e-09 1.866273866897267113e-09 3.002681730672574217e-09
3.138000000000000000e+04 4.327520706301373583e-09 1.864004347092684639e-09 3.006633935436208155e-09
3.138400000000000000e+04 4.338037756913125729e-09 1.862397453248937262e-09 3.016356584430024686e-09
3.138800000000000000e+04 4.347693060081919718e-09 1.860041368981896819e-09 3.026710380639482807e-09
3.139200000000000000e+04 4.353981838175701777e-09 1.856690249602689645e-09 3.031598802307469314e-09
3.139600000000000000e+04 4.355528581947995489e-09 1.853959772529512818e-09 3.027588482280357179e-09
3.140000000000000000e+04 4.352015583842300462e-09 1.853996581424179684e-09 3.015768195837084180e-09
3.140400000000000000e+04 4.344453449646107824e-09 1.857559982024006174e-09 3.000884826640559685e-09
3.140800000000000000e+04 4.335414780762140039e-09 1.863105710551470052e-09 2.988567936012425388e-09
3.141200000000000000e+04 4.328328114513430921e-09 1.867461849308969440e-09 2.982494482473702034e-09
3.141600000000000000e+04 4.325419968827184668e-09 1.868028598140985791e-09 2.982881722283630348e-09
3.142000000000000000e+04 4.325829467936778348e-09 1.865268448509913571e-09 2.986777295533193948e-09
3.142400000000000000e+04 4.326507292038905816e-09 1.863237235124047372e-09 2.989822865446250048e-09
3.142800000000000000e+04 4.325537888838245763e-09 1.866984921254311137e-09 2.988424689212595930e-09
3.143200000000000000e+04 4.324223599942271576e-09 1.878379097630458834e-09 2.981274038218895049e-09
3.143600000000000000e+04 4.325735220080877379e-09 1.893761531081086054e-09 2.969668028070089047e-09
3.144000000000000000e+04 4.331856040073646485e-09 1.905620201356289528e-09 2.956629634497693831e-09
3.144400000000000000e+04 4.340882734981619933e-09 1.907507637226784347e-09 2.945540423289672433e-09
3.144800000000000000e+04 4.348395408124040834e-09 1.898888774866390342e-09 2.939053522281592498e-09
3.145200000000000000e+04 4.349910202091764807e-09 1.885781431619282188e-09 2.938290827627660861e-09
3.145600000000000000e+04 4.343214745824381723e-09 1.876340362316037169e-09 2.942291003017865986e-09
3.146000000000000000e+04 4.329488505598431638e-09 1.875365515704557172e-09 2.948271798623031259e-09
3.146400000000000000e+04 4.313275714029662814e-09 1.882126817443646596e-09 2.952618891438194429e-09
3.146800000000000000e+04 4.300835581257634614e-09 1.892259682521540631e-09 2.951809851703806275e-09
3.147200000000000000e+04 4.296998304773424215e-09 1.901555053434745765e-09 2.943467171199795677e-09
3.147600000000000000e+04 4.302667532850692641e-09 1.908860513378034768e-09 2.927878240630963490e-09
3.148000000000000000e+04 4.314979430140511999e-09 1.916089336615006642e-09 2.908781176779876703e-09
3.148400000000000000e+04 4.329272932664272555e-09 1.925300059905079596e-09 2.891996109878433176e-09
3.148800000000000000e+04 4.340681999823604731e-09 1.935641338853761681e-09 2.882318293474975478e-09
3.149200000000000000e+04 4.345068638691018021e-09 1.943589604343070222e-09 2.880929288212859990e-09
3.149600000000000000e+04 4.340275862449855435e-09 1.946228812260274004e-09 2.885424732869168938e-09
3.150000000000000000e+04 4.327501187988242905e-09 1.943828603607641396e-09 2.892133621011180753e-09
3.150400000000000000e+04 4.311680595335652529e-09 1.939391856902908683e-09 2.898230836502705029e-09
3.150800000000000000e+04 4.299851286092299062e-09 1.936388458368808450e-09 2.902013433490856628e-09
3.151200000000000000e+04 4.297529217535000933e-09 1.936744483090485916e-09 2.902220180993396258e-09
3.151600000000000000e+04 4.305301621604470024e-09 1.940103898592392080e-09 2.897965843421112049e-09
3.152000000000000000e+04 4.318272361763738476e-09 1.944586789804862896e-09 2.889517476628388775e-09
3.152400000000000000e+04 4.328939129997807347e-09 1.948456698464737370e-09 2.878784734914027768e-09
3.152800000000000000e+04 4.331722699821110241e-09 1.951306452059187203e-09 2.868601309213088239e-09
3.153200000000000000e+04 4.326066110233309160e-09 1.953580114643758524e-09 2.861403487449303071e-09
3.153600000000000000e+04 4.316067845949297888e-09 1.955125560195719329e-09 2.858392288659992799e-09
3.154000000000000000e+04 4.307341468652140076e-09 1.954829211458251546e-09 2.859257908611253402e-09
3.154400000000000000e+04 4.303545266931649116e-09 1.952025333904099355e-09 2.862408750363858820e-09
3.154800000000000000e+04 4.304799977117302631e-09 1.948161726728684389e-09 2.865977983301896307e-09
3.155200000000000000e+04 4.308764802765075568e-09 1.946755752475529781e-09 2.868838203858247106e-09
3.155600000000000000e+04 4.313149266140579157e-09 1.951216749773670984e-09 2.870310743628017243e-09
3.156000000000000000e+04 4.317107685294581062e-09 1.961970366687461965e-09 2.869150245271492173e-09
3.156400000000000000e+04 4.320440540253091572e-09 1.974898749319925486e-09 2.863987348204023939e-09
3.156800000000000000e+04 4.322293004693267799e-09 1.982709534443198847e-09 2.855303507234951495e-09
3.157200000000000000e+04 4.321228640175783033e-09 1.979285248808695549e-09 2.846464438763326562e-09
3.157600000000000000e+04 4.316589332640447363e-09 1.964278640287785549e-09 2.842414303520104770e-09
3.158000000000000000e+04 4.309654992186032805e-09 1.944426038183074845e-09 2.846571385330306341e-09
3.158400000000000000e+04 4.303405129946481569e-09 1.930450296634704786e-09 2.857810360436971010e-09
3.158800000000000000e+04 4.300954676018072352e-09 1.931178390482450205e-09 2.870384715172447906e-09
3.159200000000000000e+04 4.303701417865963825e-09 1.948216362553563665e-09 2.877531618382481263e-09
3.159600000000000000e+04 4.310466553391515828e-09 1.974608661488482866e-09 2.875785182411733674e-09
3.160000000000000000e+04 4.318318846730197307e-09 1.998554148240786984e-09 2.866748722314941806e-09
3.160400000000000000e+04 4.324395613042892827e-09 2.010060116466663791e-09 2.855826674534721065e-09
3.160800000000000000e+04 4.327261117192583568e-09 2.006443958617710691e-09 2.849330585191414705e-09
3.161200000000000000e+04 4.327072524456242906e-09 1.993019283293631685e-09 2.851362861961587568e-09
3.161600000000000000e+04 4.324766470750254820e-09 1.978733142657158257e-09 2.861528951199887743e-09
3.162000000000000000e+04 4.321069576785904158e-09 1.970366837115052183e-09 2.874889052547818746e-09
3.162400000000000000e+04 4.316310876618944481e-09 1.969387365600399232e-09 2.884902957952002327e-09
3.162800000000000000e+04 4.311095700248247248e-09 1.972848885731891228e-09 2.887514200229912147e-09
3.163200000000000000e+04 4.306752518363479715e-09 1.976875425758597508e-09 2.883259512023233649e-09
3.163600000000000000e+04 4.304727641664829728e-09 1.979949573028068671e-09 2.876349886106560144e-09
3.164000000000000000e+04 4.305490433790602968e-09 1.983470842215009764e-09 2.871955166123171422e-09
3.164400000000000000e+04 4.308202646452601707e-09 1.989282503412593537e-09 2.873030066681040420e-09
3.164800000000000000e+04 4.311488771888918698e-09 1.996952104355350009e-09 2.878047478130454714e-09
3.165200000000000000e+04 4.314312504023618397e-09 2.003722962089020790e-09 2.882076181144015169e-09
3.165600000000000000e+04 4.316031303451886358e-09 2.006828466903354039e-09 2.881485235348897870e-09
3.166000000000000000e+04 4.316122855657163338e-09 2.005606888531672590e-09 2.877505364684868851e-09
3.166400000000000000e+04 4.314534670377166555e-09 2.001857938811943107e-09 2.874799495125322788e-09
3.166800000000000000e+04 4.312112477059168398e-09 1.998533084430460625e-09 2.877423018374066478e-09
3.167200000000000000e+04 4.309857499309856201e-09 1.997584243887205328e-09 2.886107240244202518e-09
3.167600000000000000e+04 4.307383408167395166e-09 1.998609499931219760e-09 2.897807302694633813e-09
3.168000000000000000e+04 4.302685466975029493e-09 1.999765677290466713e-09 2.906967320998223361e-09
